"Index","Quantity","Part Number","Manufacturer Part Number","Description","Customer Reference","Available","Backorder","Unit Price","Extended Price USD"
"1","1","SST39SF010A-70-4C-WHE-ND","SST39SF010A-70-4C-WHE","IC FLASH 1MBIT PARALLEL 32TSOP","","1","0","1.38000","1.38"
"2","3","2019-RK73H2ATTD4702FCT-ND","RK73H2ATTD4702F","RES 47K OHM 1% 1/4W 0805","","3","0","0.10000","0.30"
"3","1","2223-DS04-254-1L-02BK-ND","DS04-254-1L-02BK","DIP SWITCH, SPST, 2.54 PITCH, RA","","1","0","0.51000","0.51"
